Brand,Logo,Since,Country,Info
CURVO,https://image.msscdn.net/mfile_s01/_brand/free_medium/curvo.png?202105210156,SINCE 2019,한국,"쿠르보(CURVO)는 'Brevity In Move'라는 슬로건 아래, 감성적인 디자인과 활동성 모두를 만족시키는 곡선처럼 유연한 브랜드입니다."
CAROUSELGOLF,https://image.msscdn.net/mfile_s01/_brand/free_medium/carouselgolf.png?202309040611,SINCE 2021,한국,카루셀골프(CAROUSEL GOLF)는 SYZ의 송유진 디자이너가 전개하는 골프 웨어&라이프스타일 브랜드입니다. 시그니처 프린트를 기반으로 한 레트로풍의 감도 높은 하이엔드 패션 골프 웨어를 선보입니다.
LUPL,https://image.msscdn.net/mfile_s01/_brand/free_medium/lupl.png?202305240640,SINCE 2022,한국,"러플(LUPL)은 장애인과 아동 등 사회취약계층의 자유를 수호하기 위해 노력하는 사회 공헌 브랜드입니다. 사회 발전에 이바지하기 위한 프로젝트를 진행하고, 의미를 담은 의류를 제작하며 누군가는 당연히 누리는 자유를 모두가 당연히 누릴 수 있는 세상을 만드는 데 보탬이 되고자 합니다."
DUCKHIP,https://image.msscdn.net/mfile_s01/_brand/free_medium/duckhip.png?202309250618,SINCE 2021,한국,덕힙(DUCKHIP)은 유익하고 경쾌한 기쁨을 선사하는 제품을 만드는 데 가치를 둡니다. 고객에게 즐거움과 편안함의 가치를 제공하기 위해 최선을 다하는 브랜드입니다.
CARBONE,https://image.msscdn.net/mfile_s01/_brand/free_medium/carbone.png?202309180635,SINCE 2021,아르헨티나,"카르보네(CARBONE)는 디자이너 마티아스 카르보네(Matias Carbone)가 2021년 설립한 브랜드입니다. 20년 이상 패션계에 종사한 그는 브랜드 카르보네를 통해 고전 예술과 같은 균형, 자연스러움, 영원함과 같은 가치에 집중합니다. 브랜드의 변하지 않는 가치와 신념을 통해 뛰어난 품질의 원단과 수준 높은 테일러링으로 오래도록 함께할 수 있는 클래식한 아이템을 제안합니다."
LOYBALLGOLF,https://image.msscdn.net/mfile_s01/_brand/free_medium/loyballgolf.png?202309150856,SINCE 1905,한국,"로이볼 골프(LOYBALL GOLF)는 충실함을 뜻하는 'LOYAL'과 구기종목을 뜻하는 'A GAME OF BALL'의 합성어로, 골프에 충실한 장비와 의류를 의미합니다. 'Dying to Golf'라는 슬로건 아래 변덕스러운 날씨에도 라운딩을 멈추고 싶지 않은 골퍼의 열망을 표현하는 데 집중하고 있으며, 프리미엄 기능성 소재와 브랜드만의 컬러감으로 골퍼와 커뮤니케이션하고자 합니다."
YOHEMITE,https://image.msscdn.net/mfile_s01/_brand/free_medium/yohemite.png?202306280516,SINCE 2021,한국,요헤미티(YOHEMITE)는 더 많은 사람들이 오랫동안 건강히 땀 흘리는 세상을 위해 노력합니다. 스포츠를 통해 가장 자연스러운 '나'로 거듭나는 우리를 위해 지속 가능하고 효과적이며 즐거운 경험을 제공하고자 합니다.
LEDLENSER,https://image.msscdn.net/mfile_s01/_brand/free_medium/ledlenser.png?202401312216,SINCE 2000,독일,"레드렌서(LEDLENSER)는 작은 차고에서 시작하여 현재는 전 세계 1,500명이 넘는 직원과 함께하는 세계적인 수준의 손전등&헤드랜턴 제작사로 자리 잡았습니다."
MCDAVID,https://image.msscdn.net/mfile_s01/_brand/free_medium/mcdavid.png?202204210733,SINCE 2010,벨기에,"맥데이비드(MCDAVID)는 보호대 카테고리의 선구자적인 글로벌 브랜드로, 다양한 종목의 선수들에게 두루 사랑받는 브랜드입니다."
DUCADELCOSMA,https://image.msscdn.net/mfile_s01/_brand/free_medium/ducadelcosma.png?202203280254,SINCE 2021,네덜란드,두카 델 코스마(DUCA DEL COSMA)는 이탈리안 디자인의 미적 감각과 골프화의 퍼포먼스를 모두 만족할 수 있는 뛰어난 디자인의 골프화 브랜드입니다. 전통과 세련미가 공존하는 유니크한 디자인과 함께 운동 능력의 극대화라는 본연의 기능성을 놓치지 않아 오늘날 전 세계 골퍼에게 사랑받고 있습니다.
SPALDING,https://image.msscdn.net/mfile_s01/_brand/free_medium/spalding.png?202210260013,SINCE 2010,미국,스팔딩(SPALDING)은 독자적이고 독보적인 기술력을 자랑하는 스포츠용품 브랜드입니다.
SELKIRK,https://image.msscdn.net/mfile_s01/_brand/free_medium/selkirk.png?202308290645,SINCE 2014,미국,셀커크(SELKIRK)는 피클볼 패들 분야에서 리더가 되기 위해 시작되었습니다. 핵심 원칙인 타협 없는 품질을 구현하기 위해 노력합니다.
DEUX,https://image.msscdn.net/mfile_s01/_brand/free_medium/deux.png?202305040329,SINCE 2023,한국,"듀스(DEUX)는 1993년 이현도, 김성재 두 아티스트로 시작해 문화의 황금기로 인식되는 90년대를 그들만의 음악과 비주얼로 매료시켰고 시대를 관통하는 아이코닉함은 현재까지 이어지고 있습니다. 2023년 데뷔 30주년을 맞아 다양한 카테고리의 브랜드와 협업하며 새로운 세대와 관계를 이어갈 스타일 브랜드로 전개합니다."
TAHOMA,https://image.msscdn.net/mfile_s01/_brand/free_medium/tahoma.png?202308290837,SINCE 2021,한국,타호마(TAHOMA)는 피클볼의 탄생지인 타호마 지역의 이름을 딴 패들 스포츠 브랜드입니다.
TWENTYBUCKS,https://image.msscdn.net/mfile_s01/_brand/free_medium/twentybucks.png?202303200409,SINCE 2020,한국,"투엔티벅스(TWENTY BUCKS)는 20달러라는 의미와 스무 마리의 수사슴이라는 두 가지 중의적인 의미가 있습니다. 정형화되지 않은 브랜드 콘셉트와 상품을 추구하며, 시즌에 상관없이 트렌디하면서도 자유로운 분위기의 상품을 만들고자 하는 라이프스타일 브랜드입니다."
MONDOMONDO,https://image.msscdn.net/mfile_s01/_brand/free_medium/mondomondo.png?202308160138,SINCE 2012,미국,"몬도 몬도(MONDO MONDO)는 2012년 나타샤 고슨(Natasha Ghosn)이 설립한 브랜드입니다. 예술가 집안에서 자란 그녀의 가족이 소유하고 있던 멕시코 유물에 영감을 받은 몬도 몬도는 멕시코 예술의 독창적이고 신비로운 아름다움을 담고 있습니다. 몬도 몬도만의 아이덴티티를 담고 있는 볼드한 젬스톤과 생동감 넘치는 색감의 액세서리, 이에 더불어 같은 아이덴티티를 공유하고 있는 다양한 제품 컬렉션을 부티크에서 만나보세요."
MIWHOLE,https://image.msscdn.net/mfile_s01/_brand/free_medium/miwhole.png?202308170849,SINCE 2021,중국,"미홀(MIWHOLE)은 생활가전 전문 브랜드로, 소비자의 사용성에 초점을 맞춰 끊임없이 연구&개발을 거듭해 고객의 라이프스타일에 간결함과 편리함을 선사합니다."
CHAELOOK,https://image.msscdn.net/mfile_s01/_brand/free_medium/chaelook.png?202210200245,SINCE 2014,한국,"채룩(CHAE LOOK)은 자연이 주는 편안함과 아름다움을 텍스타일 디자인과 패션 디자인 제품으로 승화하여 미(美)를 통한 힐링을 선사합니다. 마음의 평화와 안정을 도모하며, 인문학적 철학을 기조로 하는 디자인을 선보입니다."
JOOLA,https://image.msscdn.net/mfile_s01/_brand/free_medium/joola.png?202308172347,SINCE 2017,미국,줄라(JOOLA)는 1952년 설립된 독일의 유명 탁구용품 제조 업체입니다. 유럽뿐만 아니라 미국과 브라질 중 아메리카 대륙으로 사업 영역을 확장하고 있습니다.
NIUPIPO,https://image.msscdn.net/mfile_s01/_brand/free_medium/niupipo.png?202308180052,SINCE 2012,미국,니우피포(NIUPIPO)는 부상을 입거나 은퇴한 이들에게 전문적이고 적합한 라켓을 제공하기 위해 늘 노력합니다.
GEARBOX,https://image.msscdn.net/mfile_s01/_brand/free_medium/gearbox.png?202308290644,SINCE 2007,미국,기어박스(GEARBOX)는 전문 라켓볼 선수이자 복합재 산업에서 25년 이상 일한 라파엘(Raphael)이 캘리포니아에서 론칭한 브랜드입니다. 모든 수준의 플레이어가 뛰어난 품질의 제품을 통해 좋은 게임 경험을 느낄 수 있도록 합니다.
FRANKLINSPORTS,https://image.msscdn.net/mfile_s01/_brand/free_medium/franklinsports.png?202308290644,SINCE 1946,미국,프랭클린 스포츠(FRANKLIN SPORTS)는 1946년 시작되어 현재 세계적으로 뻗어나가고 있는 스포츠용품 브랜드입니다. 모든 수준의 플레이어에게 훌륭한 아이디어와 상품을 제공하고자 합니다.
CHEESECYCLINGCLUB,https://image.msscdn.net/mfile_s01/_brand/free_medium/cheesecyclingclub.png?202308160718,SINCE 2015,한국,"치즈 사이클링 클럽(CHEESE CYCLING CLUB)은 `친구들과 자연스레 자전거를 타는 것은 얼마나 멋진 일인가?`라는 생각에 따라, 더 나은 자전거 주행을 위한 최고의 원단과 패턴으로 제품을 만들며, 친구끼리의 가벼운 농담을 제품에 디자인합니다."
LUCY,https://image.msscdn.net/mfile_s01/_brand/free_medium/lucy.png?202308110743,SINCE 2023,한국,"루시(LUCY)는 청량한 사운드와 따뜻한 가사, 화려한 퍼포먼스를 선보이는 밴드입니다."
HULTAFORS,https://image.msscdn.net/mfile_s01/_brand/free_medium/hultafors.png?202308100459,SINCE 1883,스웨덴,훌타포스(HULTAFORS)는 1883년부터 이어진 스웨덴 전통 장비 전문 브랜드입니다. 현재까지도 전통적인 단조 방식과 스웨덴 강철을 사용한 캠핑용 도끼를 생산하여 선보이고 있습니다.
CRAZYCREEK,https://image.msscdn.net/mfile_s01/_brand/free_medium/crazycreek.png?202308100455,SINCE 1987,미국,"크레이지크릭(CRAZYCREEK)은 좌식 의자의 대표적인 디자인을 설계한 미국 브랜드입니다. 휴대성과 우수한 착좌감, 압도적인 내구성을 자랑하며, 좁은 장소에서도 사용 가능하여 차박과 좁은 텐트 등에도 활용하기 좋습니다."
AIRIAL,https://image.msscdn.net/mfile_s01/_brand/free_medium/airial.png?202307260545,SINCE 2020,캐나다,에어리얼(AIRIAL)은 40년 역사의 캐나디안 의류 장인이 만드는 캐나다 애슬레저 브랜드입니다.
PARAVION,https://image.msscdn.net/mfile_s01/_brand/free_medium/paravion.png?202308160311,SINCE 2020,한국,"파르아비옹(PARAVION)은 제인송(JAIN SONG)의 서브 라인으로, 기존의 제인송 컬렉션이 지속해서 고수해온 정갈한 세련미와 여유로운 애티튜드를 캐주얼하게 적용한 제인송의 캡슐 컬렉션 브랜드입니다."
ZEISS,https://image.msscdn.net/mfile_s01/_brand/free_medium/zeiss.png?202311200816,SINCE 1846,독일,"자이스(ZEISS)는 1846년 독일에 설립된 광학 및 광전자공학의 선도 기업으로 세계 30개국의 자사와 100여 개국에서 광학 솔루션을 판매 중인 글로벌 기업입니다. 안경렌즈, 카메라렌즈, 반도체, 자동차 및 기계공학 산업, 의학 연구, 의료 기술 솔루션으로 세계 광학 기술 발전에 기여하고 있습니다."
BRIOCHIN,https://image.msscdn.net/mfile_s01/_brand/free_medium/briochin.png?202305162344,SINCE 1919,프랑스,"브리오신(BRIOCHIN)은 찌든 때도, 유해 성분도 남기지 않는 100년 전통의 프랑스 명품 세제 브랜드입니다. 식물성 원료만으로 원하는 세정력을 선보이기 위한 공정은 다소 번거롭지만, 깐깐함을 고집하며 타협하지 않습니다."
JAGUY,https://image.msscdn.net/mfile_s01/_brand/free_medium/jaguy.png?202307310056,SINCE 2020,일본,야가이(JAGUY)는 '재팬(Japan)'의 영문 앞 두 글자 'Ja'와 'Guy'의 합성어입니다. 자연을 즐기자는 모토 아래 정직한 상품을 만들고자 합니다.
BUSHNELL,https://image.msscdn.net/mfile_s01/_brand/free_medium/bushnell.png?202207260141,SINCE 1948,미국,"부쉬넬(BUSHNELL)은 65년 이상 스포츠 광학업계 1위 자리를 지키고 있는 독보적인 브랜드입니다. 끊임없는 노력과 혁신적인 기술로 시장 점유율 1위를 지키고 있는 부쉬넬은 한국 골프 국가대표팀의 공식 거리 측정기로, 선수들이 정확한 거리 측정을 바탕으로 정교한 샷을 할 수 있도록 적극적으로 후원하고 있습니다."
MARFASTANCE,https://image.msscdn.net/mfile_s01/_brand/free_medium/marfastance.png?202311210438,SINCE 2019,미국,마르파 스탠스(MARFA STANCE)는 2019년 설립자 조지아 댄트(Georgia Dant)가 현대적으로 해석한 모듈식 재킷과 코트를 기반으로 친환경 패션을 전개하는 브랜드입니다. 개인의 라이프스타일에 맞게 독창적으로 커스터마이징이 가능한 것이 특징이며 이탈리아 공장의 데드스탁 혹은 재활용이 가능한 소재를 사용하여 지속 가능성을 강조합니다.
MINTARETRO,https://image.msscdn.net/mfile_s01/_brand/free_medium/mintaretro.png?202206080715,SINCE 2016,한국,MINTA RETRO(민타레트로)는 런던 60년대 빈티지 스타일을 민타레트로만의 느낌과 감성으로 모던하게 재해석하여 디자인 하는 브랜드입니다. 다양한 색상을 조화롭게 사용하여 여성의 활기차고 로맨틱한 모습이 연상되는 룩을 선보이고 있습니다.
FIELDLAB,https://image.msscdn.net/mfile_s01/_brand/free_medium/fieldlab.png?202309130911,SINCE 2021,한국,"필드랩(FIELDLAB)은 아웃도어를 즐기기에 적합한 컨테이너를 위해 부품 하나하나와 박음질, 환경친화적 원단까지 세심하게 신경 써서 답을 찾아가고 있는 브랜드입니다."
MODAK,https://image.msscdn.net/mfile_s01/_brand/free_medium/modak.png?202309250840,SINCE 2016,한국,모닥(MODAK)은 따뜻한 감성의 프리미엄 캠핑 브랜드입니다. A/S 센터와 고객센터를 국내에서 직접 운영하여 고객 만족에 힘쓰고 있습니다.
SWERVE,https://image.msscdn.net/mfile_s01/_brand/free_medium/swerve.png?202307180214,SINCE 2020,한국,"스월브(SWERVE)는 '청춘의 기록(The Record of Youth)'이라는 슬로건을 바탕으로 청춘들이 만드는 문화와 그것들이 행해지는 공간, 그곳에서 이루어지는 이야기를 바탕으로 전개되는 브랜드입니다."
NITTAKU,https://image.msscdn.net/mfile_s01/_brand/free_medium/nittaku.png?202306300318,SINCE 2016,일본,닛타쿠(NITTAKU)는 일본 최대의 탁구용품 제조업체로 동아시아와 유럽 시장에서 많은 인기를 누리고 있습니다.
BACKYARDBUILDER,https://image.msscdn.net/mfile_s01/_brand/free_medium/backyardbuilder.png?202206070910,SINCE 2018,한국,"백야드빌더(BACKYARD BUILDER)는 바이크를 좋아하는 사람들이 모여, 도시 생활에서 벗어나 자연과 함께하는 와일드한 감성의 라이프스타일 브랜드입니다."
RANGT,https://image.msscdn.net/mfile_s01/_brand/free_medium/rangt.png?202305180103,SINCE 2021,한국,랑트(RANGT)는 라이프 웨어와 캐주얼 골프 웨어를 바탕으로 랑트만의 우아한 터치와 컬러를 더한 새로운 캐주얼 웨어를 제안합니다. 언제 어디서나 함께할 수 있는 편안하고 감각적인 스타일을 추구합니다.
LUETTBIDEN,https://image.msscdn.net/mfile_s01/_brand/free_medium/luettbiden.png?202309171328,SINCE 2013,한국,"루엣비든(LUETTBIDEN)은 최근 급속도로 확산하는 해먹 캠핑을 추구하는 국내 유일의 브랜드입니다. 필드에서 활동하는 해먹 캠핑 마니아들의 축적된 경험과 노하우를 바탕으로 보이지 않는 곳, 작은 것의 깊은 고민을 통해 해먹 캠핑 문화에 앞장서고 있습니다."
PARKLON,https://image.msscdn.net/mfile_s01/_brand/free_medium/parklon.png?202309131205,SINCE 2006,한국,파크론(PARKLON)은 1993년 설립한 매트 전문 브랜드입니다. 제조와 유통 분야의 선두 위치에서 고객의 감성을 자극하는 디자인과 좋은 품질을 위해 늘 노력합니다.
