Brand_KR,Brand_ENG,Logo,Since,Country,Info,개수
로이볼 골프,LOYBALLGOLF,https://image.msscdn.net/mfile_s01/_brand/free_medium/loyballgolf.png?202309150856,SINCE 1905,한국,"로이볼 골프(LOYBALL GOLF)는 충실함을 뜻하는 'LOYAL'과 구기종목을 뜻하는 'A GAME OF BALL'의 합성어로, 골프에 충실한 장비와 의류를 의미합니다. 'Dying to Golf'라는 슬로건 아래 변덕스러운 날씨에도 라운딩을 멈추고 싶지 않은 골퍼의 열망을 표현하는 데 집중하고 있으며, 프리미엄 기능성 소재와 브랜드만의 컬러감으로 골퍼와 커뮤니케이션하고자 합니다.",13
요헤미티,YOHEMITE,https://image.msscdn.net/mfile_s01/_brand/free_medium/yohemite.png?202306280516,SINCE 2021,한국,요헤미티(YOHEMITE)는 더 많은 사람들이 오랫동안 건강히 땀 흘리는 세상을 위해 노력합니다. 스포츠를 통해 가장 자연스러운 '나'로 거듭나는 우리를 위해 지속 가능하고 효과적이며 즐거운 경험을 제공하고자 합니다.,6
듀스,DEUX,https://image.msscdn.net/mfile_s01/_brand/free_medium/deux.png?202305040329,SINCE 2023,한국,"듀스(DEUX)는 1993년 이현도, 김성재 두 아티스트로 시작해 문화의 황금기로 인식되는 90년대를 그들만의 음악과 비주얼로 매료시켰고 시대를 관통하는 아이코닉함은 현재까지 이어지고 있습니다. 2023년 데뷔 30주년을 맞아 다양한 카테고리의 브랜드와 협업하며 새로운 세대와 관계를 이어갈 스타일 브랜드로 전개합니다.",3
타호마,TAHOMA,https://image.msscdn.net/mfile_s01/_brand/free_medium/tahoma.png?202308290837,SINCE 2021,한국,타호마(TAHOMA)는 피클볼의 탄생지인 타호마 지역의 이름을 딴 패들 스포츠 브랜드입니다.,4
투엔티벅스,TWENTYBUCKS,https://image.msscdn.net/mfile_s01/_brand/free_medium/twentybucks.png?202303200409,SINCE 2020,한국,"투엔티벅스(TWENTY BUCKS)는 20달러라는 의미와 스무 마리의 수사슴이라는 두 가지 중의적인 의미가 있습니다. 정형화되지 않은 브랜드 콘셉트와 상품을 추구하며, 시즌에 상관없이 트렌디하면서도 자유로운 분위기의 상품을 만들고자 하는 라이프스타일 브랜드입니다.",77
채룩,CHAELOOK,https://image.msscdn.net/mfile_s01/_brand/free_medium/chaelook.png?202210200245,SINCE 2014,한국,"채룩(CHAE LOOK)은 자연이 주는 편안함과 아름다움을 텍스타일 디자인과 패션 디자인 제품으로 승화하여 미(美)를 통한 힐링을 선사합니다. 마음의 평화와 안정을 도모하며, 인문학적 철학을 기조로 하는 디자인을 선보입니다.",38
치즈 사이클링 클럽,CHEESECYCLINGCLUB,https://image.msscdn.net/mfile_s01/_brand/free_medium/cheesecyclingclub.png?202308160718,SINCE 2015,한국,"치즈 사이클링 클럽(CHEESE CYCLING CLUB)은 `친구들과 자연스레 자전거를 타는 것은 얼마나 멋진 일인가?`라는 생각에 따라, 더 나은 자전거 주행을 위한 최고의 원단과 패턴으로 제품을 만들며, 친구끼리의 가벼운 농담을 제품에 디자인합니다.",46
루시,LUCY,https://image.msscdn.net/mfile_s01/_brand/free_medium/lucy.png?202308110743,SINCE 2023,한국,"루시(LUCY)는 청량한 사운드와 따뜻한 가사, 화려한 퍼포먼스를 선보이는 밴드입니다.",4
파르아비옹,PARAVION,https://image.msscdn.net/mfile_s01/_brand/free_medium/paravion.png?202308160311,SINCE 2020,한국,"파르아비옹(PARAVION)은 제인송(JAIN SONG)의 서브 라인으로, 기존의 제인송 컬렉션이 지속해서 고수해온 정갈한 세련미와 여유로운 애티튜드를 캐주얼하게 적용한 제인송의 캡슐 컬렉션 브랜드입니다.",166
민타레트로,MINTARETRO,https://image.msscdn.net/mfile_s01/_brand/free_medium/mintaretro.png?202206080715,SINCE 2016,한국,MINTA RETRO(민타레트로)는 런던 60년대 빈티지 스타일을 민타레트로만의 느낌과 감성으로 모던하게 재해석하여 디자인 하는 브랜드입니다. 다양한 색상을 조화롭게 사용하여 여성의 활기차고 로맨틱한 모습이 연상되는 룩을 선보이고 있습니다.,274
필드랩,FIELDLAB,https://image.msscdn.net/mfile_s01/_brand/free_medium/fieldlab.png?202309130911,SINCE 2021,한국,"필드랩(FIELDLAB)은 아웃도어를 즐기기에 적합한 컨테이너를 위해 부품 하나하나와 박음질, 환경친화적 원단까지 세심하게 신경 써서 답을 찾아가고 있는 브랜드입니다.",25
모닥,MODAK,https://image.msscdn.net/mfile_s01/_brand/free_medium/modak.png?202309250840,SINCE 2016,한국,모닥(MODAK)은 따뜻한 감성의 프리미엄 캠핑 브랜드입니다. A/S 센터와 고객센터를 국내에서 직접 운영하여 고객 만족에 힘쓰고 있습니다.,27
스월브,SWERVE,https://image.msscdn.net/mfile_s01/_brand/free_medium/swerve.png?202307180214,SINCE 2020,한국,"스월브(SWERVE)는 '청춘의 기록(The Record of Youth)'이라는 슬로건을 바탕으로 청춘들이 만드는 문화와 그것들이 행해지는 공간, 그곳에서 이루어지는 이야기를 바탕으로 전개되는 브랜드입니다.",34
백야드빌더,BACKYARDBUILDER,https://image.msscdn.net/mfile_s01/_brand/free_medium/backyardbuilder.png?202206070910,SINCE 2018,한국,"백야드빌더(BACKYARD BUILDER)는 바이크를 좋아하는 사람들이 모여, 도시 생활에서 벗어나 자연과 함께하는 와일드한 감성의 라이프스타일 브랜드입니다.",91
랑트,RANGT,https://image.msscdn.net/mfile_s01/_brand/free_medium/rangt.png?202305180103,SINCE 2021,한국,랑트(RANGT)는 라이프 웨어와 캐주얼 골프 웨어를 바탕으로 랑트만의 우아한 터치와 컬러를 더한 새로운 캐주얼 웨어를 제안합니다. 언제 어디서나 함께할 수 있는 편안하고 감각적인 스타일을 추구합니다.,42
루엣비든,LUETTBIDEN,https://image.msscdn.net/mfile_s01/_brand/free_medium/luettbiden.png?202309171328,SINCE 2013,한국,"루엣비든(LUETTBIDEN)은 최근 급속도로 확산하는 해먹 캠핑을 추구하는 국내 유일의 브랜드입니다. 필드에서 활동하는 해먹 캠핑 마니아들의 축적된 경험과 노하우를 바탕으로 보이지 않는 곳, 작은 것의 깊은 고민을 통해 해먹 캠핑 문화에 앞장서고 있습니다.",5
파크론,PARKLON,https://image.msscdn.net/mfile_s01/_brand/free_medium/parklon.png?202309131205,SINCE 2006,한국,파크론(PARKLON)은 1993년 설립한 매트 전문 브랜드입니다. 제조와 유통 분야의 선두 위치에서 고객의 감성을 자극하는 디자인과 좋은 품질을 위해 늘 노력합니다.,42
24그램,24GRAM,https://image.msscdn.net/mfile_s01/_brand/free_medium/24gram.png?202309151135,SINCE 2016,한국,24그램(24GRAM)은 자연 속에서 즐기는 여유로운 모든 시간을 온전히 만끽할 수 있도록 편안함과 편리성은 물론 유니크한 디자인을 추구하는 아웃도어 라이프스타일 브랜드입니다.,38
아트스피크하우스,ARTSPEAKHOUSE,https://image.msscdn.net/mfile_s01/_brand/free_medium/artspeakhouse.png?202307190245,SINCE 2021,한국,아트스피크하우스(ART SPEAK HOUSE)는 다양한 하위문화를 우리만의 방식으로 풀어내는 캐주얼 웨어 브랜드입니다. 초보자가 디지털 컴퓨터로 그림을 그릴 수 있도록 돕는 프로그래밍 언어의 일종을 뜻하는 아트스피크하우스는 예술에 쉽게 다가갈 수 있도록 풀어내고자 합니다.,47
마젠타골프,MAGENTAGOLF,https://image.msscdn.net/mfile_s01/_brand/free_medium/magentagolf.png?202112060305,SINCE 2020,한국,마젠타골프(MAGENTA GOLF)는 투박한 디자인과 떨어지는 퀄리티로 양산되는 골프 액세서리 등에 질린 골퍼를 위한 품격 있는 클래식 무드의 우아한 골프 액세서리를 선보이는 브랜드입니다.,10
타그로,TAGRO,https://image.msscdn.net/mfile_s01/_brand/free_medium/tagro.png?202306280809,SINCE 2010,한국,타그로(TAGRO)는 한국에서 탄생한 토종 탁구용품 브랜드입니다. 수입으로 시작하여 현재 자체 생산&판매 기업으로 성장하였습니다.,1
아이오아이오,IOIO,https://image.msscdn.net/mfile_s01/_brand/free_medium/ioio.png?202306230726,SINCE 2022,한국,"아이오아이오(IOIO)는 상위 1%를 경험한, 또는 1%가 되기 위해 노력하는 메달리스트 앰배서더로 이루어진 브랜드입니다. 무엇인가를 시작하고자 하는 사람이나 최고가 되고자 하는 사람의 염원을 담아 2040 세대를 타깃으로 심플하면서도 트렌디한 캐주얼 웨어를 선보입니다.",13
그라운드커버,GROUNDCOVER,https://image.msscdn.net/mfile_s01/_brand/free_medium/groundcover.png?202309151141,SINCE 2016,한국,"그라운드커버(GROUNDCOVER)는 아웃도어를 즐기는 이들을 위해 다양한 연구와 실험을 하는 대한민국의 아웃도어 기어 연구소입니다. 2016년부터 디자인과 개발에 중점을 둔 연구를 진행하고 있습니다. 자연의 것들로 채워지는 경험을 누구나 쉽게 접할 수 있도록 어렵고 복잡한 것을 떠나 깨끗하고 단순한 디자인으로 최고의 기술을 접목한 장비를 만들어 나갈 것입니다. 일상을 넘어 야외활동에서도 언제든지 재미있는, 편안한 것을 찾는 이들을 기다립니다.",19
더 케어링,THECARING,https://image.msscdn.net/mfile_s01/_brand/free_medium/thecaring.png?202207050319,SINCE 2022,한국,더 케어링(THE CARING)은 기존 데님 시장의 재해석을 목표로 2021년 서울에서 시작하였습니다. 뛰어난 원단에 대한 열정과 함께 오랜 시간이 지나도 처음 입은 그 실루엣을 잃지 않는 데님을 만들고자 합니다.,27
루드마크,RUDEMARK,https://image.msscdn.net/mfile_s01/_brand/free_medium/rudemark.png?202206170626,SINCE 2013,한국,"RUDEMARK(루드마크)는 매번 어떠한 문화나 장소를 시즌의 모티브로 해석하여 새로운 컬랙션을 제시합니다. 이번시즌에는 80년대 말 90년대 초 미국의 디트로이트를 배경으로 한 스토리가 전개됩니다. 올스스쿨 , 클래식 스포츠 , 펑크한 슬랭 등의 시대적 흐름을 담은 요소와 사건들을 루드마크만의 현대적 시선으로 구성하여 담아냅니다.",13
벤테즈,VENTEZ,https://image.msscdn.net/mfile_s01/_brand/free_medium/ventez.png?202301310057,SINCE 2019,한국,벤테즈(VENTEZ)는 남녀 모두 즐길 수 있는 스트릿 브랜드입니다. 유행에 맞춰 위트 있고 깔끔한 디자인을 선보입니다.,18
지브이투어,GVTOUR,https://image.msscdn.net/mfile_s01/_brand/free_medium/gvtour.png?202207200329,SINCE 1995,한국,"지브이투어(GV TOUR)는 한국 골프 산업의 개척자로서, 1995년 창립 이후 현재까지 변화와 발전을 선도하기 위해 노력하고 있습니다. 뛰어난 기술력으로 제품 하나하나에 장인의 혼과 숨결을 담아냅니다.",13
시즈노프,SEASNOFF,https://image.msscdn.net/mfile_s01/_brand/free_medium/seasnoff.png?202306050004,SINCE 2023,한국,시즈노프(SEASNOFF)는 국내 최초이자 유일하게 식품의약품안전처가 인정한 운동 관련 기능성 식품 라인업을 갖춘 전문 브랜드입니다.,6
비레이지,BELAZY,https://image.msscdn.net/mfile_s01/_brand/free_medium/belazy.png?202306050503,SINCE 2022,한국,비레이지(BELAZY)는 억압과 제한된 순간 속에서 잠시 멈춰 여유와 게으름을 통해 자유롭게 사고하는 습관을 조성한다는 모토 아래 새로운 시각으로 자유로움을 담아내는 패션 브랜드입니다.,10
레이브리즘,RAVELISM,https://image.msscdn.net/mfile_s01/_brand/free_medium/ravelism.png?202304210511,SINCE 2022,한국,"레이브리즘(RAVELISM)은 페스티벌과 파티, 음악에서 영감을 받아 확고한 아이덴티티를 선보입니다.",22
블라인드니스,BLINDNESS,https://image.msscdn.net/mfile_s01/_brand/free_medium/blindness.png?202304200147,SINCE 2013,한국,블라인드니스(BLINDNESS)는 예술과 문화에 기반해 패션과 라이프스타일의 조화를 선보이는 브랜드입니다.,42
주옥,JUOC,https://image.msscdn.net/mfile_s01/_brand/free_medium/juoc.png?202211180535,SINCE 2020,한국,"주옥(JUOC)은 라인의 우아함을 중요시하는 디자이너 브랜드입니다. 특정 나이를 타깃으로 하기보다는 취향에 따라 구분되기를 원합니다. 고급스러움과 키치함을 동시에 갖춘, 하나의 아웃핏처럼 나만의 매력을 표현할 수 있는 스윔웨어를 선보입니다.",23
나인오투,902S,https://image.msscdn.net/mfile_s01/_brand/free_medium/902s.png?202305170552,SINCE 2021,한국,"나인오투(902S)는 사용자가 편안하면서도 안전하게 착용 가능한, 패션 아이템으로 착용할 수 있는 헬멧을 개발하여 선보입니다.",5
미사일 골프,MISSILEGOLF,https://image.msscdn.net/mfile_s01/_brand/free_medium/missilegolf.png?202302160856,SINCE 1995,한국,미사일 골프(MISSILE GOLF)는 모든 사람이 골프의 즐거움을 함께 나눌 수 있도록 높은 품질과 합리적인 가격의 클럽을 만들고자 최선을 다하고 있습니다.,9
카이,KYE,https://image.msscdn.net/mfile_s01/_brand/free_medium/kye.png?202308290129,SINCE 2011,한국,"KYE(카이) 디자이너 계한희의 이름에서 유래된 것으로, 2011년 2월 런던패션위크에 정식으로 데뷔하였다. 카이는 패션을 유행에 민감한 시크한 멋의 추구 보다는 패션의 위트, 유머와 즐김을 강조하는 브랜드로, 주요 타켓 고객층은 고급 영 캐쥬얼 층이며, 국내와 해외의 고객을 동시에 겨냥하고 있다.",108
디어레스트 스튜디오,DEARESTSTUDIO,https://image.msscdn.net/mfile_s01/_brand/free_medium/deareststudio.png?202204060639,SINCE 2021,한국,"디어레스트 스튜디오(DEAREST STUDIO)는 현시대에서 각자 다양한 방식으로 사랑하며 살아가는 이들의 모습을 반영하는 유니섹스 디자이너 브랜드입니다. 현대적인 미학을 바탕으로 자유롭지만 조화로운 디테일의 디자인을 아이덴티티로 하며, 브랜드의 아이덴티티와 라이프스타일, 아카이브를 공유하여 고객들과 소통하고자 합니다.",35
빅룹,BIGLOOP,https://image.msscdn.net/mfile_s01/_brand/free_medium/bigloop.png?202305110850,SINCE 2021,한국,빅룹(BIGLOOP)은 '자연과 나를 이어주는 보이지 않는 거대한 끈'을 의미합니다. 캠핑&라이프스타일을 아우르는 클래식한 감성의 워크 웨어와 기능성 용품을 선보이는 토털 아웃도어 브랜드로 일상과 자연의 구분이 없는 새로운 라이프스타일을 제안합니다.,33
몬스터지,MONSTERG,https://image.msscdn.net/mfile_s01/_brand/free_medium/monsterg.png?202201270059,SINCE 2021,한국,"몬스터지(MONSTER G)는 세련된 디자인과 차별화된 기능, 강화한 전문성을 갖춘 브랜드로, 단순한 골프용품을 넘어서 일상에서도 액티비티 라이프스타일을 지향할 수 있도록 하는 프리미엄 브랜드입니다.",114
아이캠퍼,IKAMPER,https://image.msscdn.net/mfile_s01/_brand/free_medium/ikamper.png?202309171304,SINCE 2013,한국,아이캠퍼(IKAMPER)는 자동차 기반 아웃도어 활동을 위해 더 좋은 제품을 제공하고자 하는 브랜드입니다.,27
라그렌,LAGREN,https://image.msscdn.net/mfile_s01/_brand/free_medium/lagren.png?202304190302,SINCE 2013,한국,라그렌(LAGREN)은 캠핑 라이프스타일을 위한 하이 퀄리티 캠핑 브랜드입니다. 인도어와 아웃도어 구분 없는 제품을 통해 편리하고 고급스러운 캠핑 라이프를 제안합니다.,1
108골프,108GOLF,https://image.msscdn.net/mfile_s01/_brand/free_medium/108golf.png?202304140434,SINCE 2021,한국,"108골프(108GOLF)는 남다른 골퍼를 위한 색다른 골프 커스텀 아트 스튜디오입니다. 세상 하나뿐인 나만의 골프 클럽부터, 명랑 골프를 위한 유쾌한 아이템까지 다채롭게 선보입니다.",18
